Mid,DepartmentName,AreaName,SiteName,Location,Alert,Action,SampleDate,CFU,Zone,Frequency,Action/Alert Count,Air_AirUnits.AirType,Year,Month,MonthName,DayOfYear,Season
49524,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-11-01,5.0,Clean,Monthly,,(CFU/160L),2024,11,November,306,Fall
49526,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-11-04,5.0,Clean,Monthly,,(CFU/160L),2024,11,November,309,Fall
49649,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-22,7.0,Clean,Monthly,,(CFU/160L),2023,8,August,234,Summer
49673,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-22,13.0,Clean,Monthly,,(CFU/160L),2023,8,August,234,Summer
49674,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-22,13.0,Clean,Monthly,,(CFU/160L),2023,8,August,234,Summer
49675,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-22,14.0,Clean,Monthly,,(CFU/160L),2023,8,August,234,Summer
49678,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-22,15.0,Clean,Monthly,,(CFU/160L),2023,8,August,234,Summer
49679,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-22,16.0,Clean,Monthly,,(CFU/160L),2023,8,August,234,Summer
49683,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-22,17.0,Clean,Monthly,,(CFU/160L),2023,8,August,234,Summer
49685,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-22,19.0,Clean,Monthly,,(CFU/160L),2023,8,August,234,Summer
49724,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-23,3.0,Clean,Monthly,,(CFU/160L),2023,8,August,235,Summer
49737,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-23,5.0,Clean,Monthly,,(CFU/160L),2023,8,August,235,Summer
49741,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-23,6.0,Clean,Monthly,,(CFU/160L),2023,8,August,235,Summer
49752,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-23,8.0,Clean,Monthly,,(CFU/160L),2023,8,August,235,Summer
49754,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-23,9.0,Clean,Monthly,,(CFU/160L),2023,8,August,235,Summer
49773,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-23,15.0,Clean,Monthly,,(CFU/160L),2023,8,August,235,Summer
49774,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-23,17.0,Clean,Monthly,,(CFU/160L),2023,8,August,235,Summer
49778,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-23,18.0,Clean,Monthly,,(CFU/160L),2023,8,August,235,Summer
49803,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-23,27.0,Clean,Monthly,,(CFU/160L),2023,8,August,235,Summer
49814,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-28,6.0,Clean,Monthly,,(CFU/160L),2023,8,August,240,Summer
49818,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-28,7.0,Clean,Monthly,,(CFU/160L),2023,8,August,240,Summer
49821,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-28,9.0,Clean,Monthly,,(CFU/160L),2023,8,August,240,Summer
49825,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-29,3.0,Clean,Monthly,,(CFU/160L),2023,8,August,241,Summer
49829,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-01-29,6.0,Clean,Monthly,,(CFU/160L),2024,1,January,29,Winter
49836,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-02-22,6.0,Clean,Monthly,,(CFU/160L),2024,2,February,53,Winter
49838,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-03-20,6.0,Clean,Monthly,,(CFU/160L),2024,3,March,80,Spring
49839,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-03-21,6.0,Clean,Monthly,,(CFU/160L),2024,3,March,81,Spring
49841,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-03-22,6.0,Clean,Monthly,,(CFU/160L),2024,3,March,82,Spring
49844,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-04-10,6.0,Clean,Monthly,,(CFU/160L),2024,4,April,101,Spring
49847,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-05-13,6.0,Clean,Monthly,,(CFU/160L),2024,5,May,134,Spring
49855,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-29,7.0,Clean,Monthly,,(CFU/160L),2023,8,August,241,Summer
49881,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-29,8.0,Clean,Monthly,,(CFU/160L),2023,8,August,241,Summer
49887,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-29,12.0,Clean,Monthly,,(CFU/160L),2023,8,August,241,Summer
49895,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-29,12.0,Clean,Monthly,,(CFU/160L),2023,8,August,241,Summer
49906,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-29,13.0,Clean,Monthly,,(CFU/160L),2023,8,August,241,Summer
49918,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-06-10,6.0,Clean,Monthly,,(CFU/160L),2024,6,June,162,Summer
49920,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-06-13,6.0,Clean,Monthly,,(CFU/160L),2024,6,June,165,Summer
49924,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-08-19,6.0,Clean,Monthly,,(CFU/160L),2024,8,August,232,Summer
49926,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-08-20,6.0,Clean,Monthly,,(CFU/160L),2024,8,August,233,Summer
49929,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-08-22,6.0,Clean,Monthly,,(CFU/160L),2024,8,August,235,Summer
49933,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-09-29,6.0,Clean,Monthly,,(CFU/160L),2024,9,September,273,Fall
49934,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-09-29,6.0,Clean,Monthly,,(CFU/160L),2024,9,September,273,Fall
49939,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-04,6.0,Clean,Monthly,,(CFU/160L),2024,10,October,278,Fall
49940,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-31,6.0,Clean,Monthly,,(CFU/160L),2024,10,October,305,Fall
50043,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-29,20.0,Clean,Monthly,,(CFU/160L),2023,8,August,241,Summer
50044,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-08-29,23.0,Clean,Monthly,,(CFU/160L),2023,8,August,241,Summer
50062,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-05,0.0,Clean,Monthly,,(CFU/160L),2023,9,September,248,Fall
50085,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-05,19.0,Clean,Monthly,,(CFU/160L),2023,9,September,248,Fall
50086,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-05,32.0,Clean,Monthly,Alert,(CFU/160L),2023,9,September,248,Fall
50095,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-06,4.0,Clean,Monthly,,(CFU/160L),2023,9,September,249,Fall
50098,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-06,7.0,Clean,Monthly,,(CFU/160L),2023,9,September,249,Fall
50099,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-06,7.0,Clean,Monthly,,(CFU/160L),2023,9,September,249,Fall
50126,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-06,11.0,Clean,Monthly,,(CFU/160L),2023,9,September,249,Fall
50140,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-06,11.0,Clean,Monthly,,(CFU/160L),2023,9,September,249,Fall
50153,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-06,16.0,Clean,Monthly,,(CFU/160L),2023,9,September,249,Fall
50154,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-06,18.0,Clean,Monthly,,(CFU/160L),2023,9,September,249,Fall
50193,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-01-29,7.0,Clean,Monthly,,(CFU/160L),2024,1,January,29,Winter
50199,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-04-22,7.0,Clean,Monthly,,(CFU/160L),2024,4,April,113,Spring
50203,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-05-14,7.0,Clean,Monthly,,(CFU/160L),2024,5,May,135,Spring
50248,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-05-16,7.0,Clean,Monthly,,(CFU/160L),2024,5,May,137,Spring
50249,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-06-10,7.0,Clean,Monthly,,(CFU/160L),2024,6,June,162,Summer
50252,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-07-14,7.0,Clean,Monthly,,(CFU/160L),2024,7,July,196,Summer
50255,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-08-20,7.0,Clean,Monthly,,(CFU/160L),2024,8,August,233,Summer
50256,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-08-20,7.0,Clean,Monthly,,(CFU/160L),2024,8,August,233,Summer
50260,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-08-30,7.0,Clean,Monthly,,(CFU/160L),2024,8,August,243,Summer
50262,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-09-29,7.0,Clean,Monthly,,(CFU/160L),2024,9,September,273,Fall
50265,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-01,7.0,Clean,Monthly,,(CFU/160L),2024,10,October,275,Fall
50266,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-02,7.0,Clean,Monthly,,(CFU/160L),2024,10,October,276,Fall
50268,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-03,7.0,Clean,Monthly,,(CFU/160L),2024,10,October,277,Fall
50269,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-03,7.0,Clean,Monthly,,(CFU/160L),2024,10,October,277,Fall
50270,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-04,7.0,Clean,Monthly,,(CFU/160L),2024,10,October,278,Fall
50273,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-11-01,7.0,Clean,Monthly,,(CFU/160L),2024,11,November,306,Fall
50274,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-11-01,7.0,Clean,Monthly,,(CFU/160L),2024,11,November,306,Fall
50501,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-02-01,8.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
50503,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-02-02,8.0,Clean,Monthly,,(CFU/160L),2024,2,February,33,Winter
50505,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-02-21,8.0,Clean,Monthly,,(CFU/160L),2024,2,February,52,Winter
50508,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-03-22,8.0,Clean,Monthly,,(CFU/160L),2024,3,March,82,Spring
50513,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-05-11,8.0,Clean,Monthly,,(CFU/160L),2024,5,May,132,Spring
50550,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-05-16,8.0,Clean,Monthly,,(CFU/160L),2024,5,May,137,Spring
50556,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-08-21,8.0,Clean,Monthly,,(CFU/160L),2024,8,August,234,Summer
50557,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-09-03,8.0,Clean,Monthly,,(CFU/160L),2024,9,September,247,Fall
50560,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-09-29,8.0,Clean,Monthly,,(CFU/160L),2024,9,September,273,Fall
50561,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-09-30,8.0,Clean,Monthly,,(CFU/160L),2024,9,September,274,Fall
50764,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-02-01,9.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
50767,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-03-20,9.0,Clean,Monthly,,(CFU/160L),2024,3,March,80,Spring
50768,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-04-09,9.0,Clean,Monthly,,(CFU/160L),2024,4,April,100,Spring
50803,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-07-12,9.0,Clean,Monthly,,(CFU/160L),2024,7,July,194,Summer
50804,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-07-12,9.0,Clean,Monthly,,(CFU/160L),2024,7,July,194,Summer
50810,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-01,9.0,Clean,Monthly,,(CFU/160L),2024,10,October,275,Fall
50811,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-01,9.0,Clean,Monthly,,(CFU/160L),2024,10,October,275,Fall
50814,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-02,9.0,Clean,Monthly,,(CFU/160L),2024,10,October,276,Fall
50817,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-03,9.0,Clean,Monthly,,(CFU/160L),2024,10,October,277,Fall
50820,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-11-04,9.0,Clean,Monthly,,(CFU/160L),2024,11,November,309,Fall
50944,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-27,6.0,Clean,Monthly,,(CFU/160L),2023,9,September,270,Fall
50954,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-27,12.0,Clean,Monthly,,(CFU/160L),2023,9,September,270,Fall
50955,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-27,12.0,Clean,Monthly,,(CFU/160L),2023,9,September,270,Fall
50968,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-27,19.0,Clean,Monthly,,(CFU/160L),2023,9,September,270,Fall
50969,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-27,20.0,Clean,Monthly,,(CFU/160L),2023,9,September,270,Fall
50975,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-27,22.0,Clean,Monthly,,(CFU/160L),2023,9,September,270,Fall
50998,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-05-13,10.0,Clean,Monthly,,(CFU/160L),2024,5,May,134,Spring
50999,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-05-14,10.0,Clean,Monthly,,(CFU/160L),2024,5,May,135,Spring
51022,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-05-16,10.0,Clean,Monthly,,(CFU/160L),2024,5,May,137,Spring
51023,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-07-12,10.0,Clean,Monthly,,(CFU/160L),2024,7,July,194,Summer
51025,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-08-19,10.0,Clean,Monthly,,(CFU/160L),2024,8,August,232,Summer
51028,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-09-28,10.0,Clean,Monthly,,(CFU/160L),2024,9,September,272,Fall
51032,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-02,10.0,Clean,Monthly,,(CFU/160L),2024,10,October,276,Fall
51072,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-28,5.0,Clean,Monthly,,(CFU/160L),2023,9,September,271,Fall
51087,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-28,9.0,Clean,Monthly,,(CFU/160L),2023,9,September,271,Fall
51095,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-28,12.0,Clean,Monthly,,(CFU/160L),2023,9,September,271,Fall
51099,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-28,15.0,Clean,Monthly,,(CFU/160L),2023,9,September,271,Fall
51150,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-02-02,11.0,Clean,Monthly,,(CFU/160L),2024,2,February,33,Winter
51175,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-07-12,11.0,Clean,Monthly,,(CFU/160L),2024,7,July,194,Summer
51177,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-08-19,11.0,Clean,Monthly,,(CFU/160L),2024,8,August,232,Summer
51319,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-05-13,12.0,Clean,Monthly,,(CFU/160L),2024,5,May,134,Spring
51340,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-01,12.0,Clean,Monthly,,(CFU/160L),2024,10,October,275,Fall
51488,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-01,13.0,Clean,Monthly,,(CFU/160L),2024,10,October,275,Fall
51489,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-01,13.0,Clean,Monthly,,(CFU/160L),2024,10,October,275,Fall
51600,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-02-02,14.0,Clean,Monthly,,(CFU/160L),2024,2,February,33,Winter
51626,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-09-30,14.0,Clean,Monthly,,(CFU/160L),2024,9,September,274,Fall
51629,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-04,14.0,Clean,Monthly,,(CFU/160L),2024,10,October,278,Fall
51803,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-14,3.0,Clean,Monthly,,(CFU/160L),2023,11,November,318,Fall
51807,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-14,6.0,Clean,Monthly,,(CFU/160L),2023,11,November,318,Fall
51817,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-14,22.0,Clean,Monthly,,(CFU/160L),2023,11,November,318,Fall
51819,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-02-01,16.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
51820,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-02-02,16.0,Clean,Monthly,,(CFU/160L),2024,2,February,33,Winter
51834,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-08-20,16.0,Clean,Monthly,,(CFU/160L),2024,8,August,233,Summer
51837,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-02,16.0,Clean,Monthly,,(CFU/160L),2024,10,October,276,Fall
51864,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-15,3.0,Clean,Monthly,,(CFU/160L),2023,11,November,319,Fall
51872,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-15,6.0,Clean,Monthly,,(CFU/160L),2023,11,November,319,Fall
51876,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-15,11.0,Clean,Monthly,,(CFU/160L),2023,11,November,319,Fall
51879,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-16,1.0,Clean,Monthly,,(CFU/160L),2023,11,November,320,Fall
51880,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-16,1.0,Clean,Monthly,,(CFU/160L),2023,11,November,320,Fall
51883,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-16,5.0,Clean,Monthly,,(CFU/160L),2023,11,November,320,Fall
51895,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-16,6.0,Clean,Monthly,,(CFU/160L),2023,11,November,320,Fall
51917,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-16,13.0,Clean,Monthly,,(CFU/160L),2023,11,November,320,Fall
51948,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-16,14.0,Clean,Monthly,,(CFU/160L),2023,11,November,320,Fall
51950,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-16,15.0,Clean,Monthly,,(CFU/160L),2023,11,November,320,Fall
51951,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-16,17.0,Clean,Monthly,,(CFU/160L),2023,11,November,320,Fall
51952,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-16,26.0,Clean,Monthly,,(CFU/160L),2023,11,November,320,Fall
51970,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-17,4.0,Clean,Monthly,,(CFU/160L),2023,11,November,321,Fall
51985,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-17,5.0,Clean,Monthly,,(CFU/160L),2023,11,November,321,Fall
52051,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-02-01,19.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
52052,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-02-01,19.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
52152,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-30,1.0,Clean,Monthly,,(CFU/160L),2023,11,November,334,Fall
52153,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-30,1.0,Clean,Monthly,,(CFU/160L),2023,11,November,334,Fall
52158,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-09-06,21.0,Clean,Monthly,,(CFU/160L),2023,9,September,249,Fall
52163,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-30,2.0,Clean,Monthly,,(CFU/160L),2023,11,November,334,Fall
52168,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-30,3.0,Clean,Monthly,,(CFU/160L),2023,11,November,334,Fall
52172,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-30,4.0,Clean,Monthly,,(CFU/160L),2023,11,November,334,Fall
52193,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-30,5.0,Clean,Monthly,,(CFU/160L),2023,11,November,334,Fall
52194,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-30,5.0,Clean,Monthly,,(CFU/160L),2023,11,November,334,Fall
52196,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-30,6.0,Clean,Monthly,,(CFU/160L),2023,11,November,334,Fall
52201,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-11-30,10.0,Clean,Monthly,,(CFU/160L),2023,11,November,334,Fall
52215,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-12-01,0.0,Clean,Monthly,,(CFU/160L),2023,12,December,335,Winter
52218,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-12-01,0.0,Clean,Monthly,,(CFU/160L),2023,12,December,335,Winter
52222,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-05-15,22.0,Clean,Monthly,,(CFU/160L),2024,5,May,136,Spring
52240,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-12-01,2.0,Clean,Monthly,,(CFU/160L),2023,12,December,335,Winter
52242,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-12-01,3.0,Clean,Monthly,,(CFU/160L),2023,12,December,335,Winter
52245,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-12-01,3.0,Clean,Monthly,,(CFU/160L),2023,12,December,335,Winter
52254,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-12-01,6.0,Clean,Monthly,,(CFU/160L),2023,12,December,335,Winter
52256,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-12-01,6.0,Clean,Monthly,,(CFU/160L),2023,12,December,335,Winter
52263,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-12-01,11.0,Clean,Monthly,,(CFU/160L),2023,12,December,335,Winter
52275,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-12-01,24.0,Clean,Monthly,,(CFU/160L),2023,12,December,335,Winter
52278,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-12-04,1.0,Clean,Monthly,,(CFU/160L),2023,12,December,338,Winter
52281,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2023-12-04,1.0,Clean,Monthly,,(CFU/160L),2023,12,December,338,Winter
52292,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-10-03,24.0,Clean,Monthly,,(CFU/160L),2024,10,October,277,Fall
52504,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2024-09-28,35.0,Clean,Monthly,Alert,(CFU/160L),2024,9,September,272,Fall
46512,Filling and Assembly,WC 5 - East,R30,Filling Room,30.0,40.0,2024-09-28,0.0,Clean,Monthly,,(CFU/160L),2024,9,September,272,Fall
46516,Filling and Assembly,WC 5 - East,R30,Filling Room,30.0,40.0,2024-10-31,0.0,Clean,Monthly,,(CFU/160L),2024,10,October,305,Fall
46519,Filling and Assembly,WC 5 - East,R30,Filling Room,30.0,40.0,2024-11-01,0.0,Clean,Monthly,,(CFU/160L),2024,11,November,306,Fall
47193,Filling and Assembly,WC 5 - East,R30,Filling Room,30.0,40.0,2024-06-13,1.0,Clean,Monthly,,(CFU/160L),2024,6,June,165,Summer
47194,Filling and Assembly,WC 5 - East,R30,Filling Room,30.0,40.0,2024-06-13,1.0,Clean,Monthly,,(CFU/160L),2024,6,June,165,Summer
47199,Filling and Assembly,WC 5 - East,R30,Filling Room,30.0,40.0,2024-07-12,1.0,Clean,Monthly,,(CFU/160L),2024,7,July,194,Summer
47806,Filling and Assembly,WC 5 - East,R30,Filling Room,30.0,40.0,2024-06-13,2.0,Clean,Monthly,,(CFU/160L),2024,6,June,165,Summer
47807,Filling and Assembly,WC 5 - East,R30,Filling Room,30.0,40.0,2024-07-12,2.0,Clean,Monthly,,(CFU/160L),2024,7,July,194,Summer
47809,Filling and Assembly,WC 5 - East,R30,Filling Room,30.0,40.0,2024-07-14,2.0,Clean,Monthly,,(CFU/160L),2024,7,July,196,Summer
47810,Filling and Assembly,WC 5 - East,R30,Filling Room,30.0,40.0,2024-07-14,2.0,Clean,Monthly,,(CFU/160L),2024,7,July,196,Summer
47811,Filling and Assembly,WC 5 - East,R30,Filling Room,30.0,40.0,2024-07-14,2.0,Clean,Monthly,,(CFU/160L),2024,7,July,196,Summer
